x1	x2	x3	x4	x5	y
0.173089023	0.258333265	0.485205677	0.945265788	0.945265788	1.100570365
0.100720713	0.965135875	0.126814295	0.090054466	0.965135875	1.097673562
0.250542557	0.79176708	0.813835014	0.922843654	0.922843654	1.629983
0.099084862	0.829089313	0.918649633	0.659085546	0.918649633	1.690110036
0.296908235	0.916990151	0.298491471	0.489147554	0.916990151	1.27885839
0.832715886	0.213818079	0.647914989	0.633823701	0.832715886	1.664667571
0.604515117	0.965577329	0.596312052	0.409661194	0.965577329	1.906801254
0.059871982	0.710638817	0.849792969	0.835598176	0.849792969	1.457273494
0.563928216	0.280918828	0.175685075	0.195764444	0.563928216	0.931296494
0.294990995	0.829746154	0.632038065	0.98625232	0.98625232	1.59770316
0.442366202	0.187371445	0.604655493	0.295427001	0.604655493	0.913638523
0.933581833	0.133504288	0.144378154	0.467198633	0.933581833	1.824431975
0.44002558	0.420721886	0.500841981	0.779747699	0.779747699	1.184085392
0.03810258	0.753900687	0.338865787	0.852275147	0.852275147	1.109198103
0.452513338	0.657279943	0.592473974	0.369538293	0.657279943	1.251469524
0.222750251	0.234633752	0.962204964	0.73452762	0.962204964	1.237588399
0.258294978	0.405047957	0.807826244	0.591440179	0.807826244	1.201750909
0.976850003	0.439865976	0.598038723	0.467346818	0.976850003	2.194142818
0.837236643	0.252058862	0.047201978	0.257852792	0.837236643	1.550099516
0.155209894	0.850066049	0.211853038	0.79185951	0.850066049	1.054245235
0.929231551	0.331849679	0.24408764	0.280605737	0.929231551	1.873703231
0.215462256	0.19662845	0.155588486	0.59990994	0.59990994	0.676927046
0.629679571	0.498645035	0.232282431	0.523931798	0.629679571	1.142002414
0.679043228	0.598550698	0.921540705	0.708248904	0.921540705	1.934229242
0.803437026	0.125132604	0.064361644	0.969626758	0.969626758	1.623191553
0.602048674	0.908280208	0.784135953	0.170051738	0.908280208	1.982957981
0.816428425	0.069006138	0.248302537	0.881525755	0.881525755	1.565215527
0.789051263	0.227403837	0.524623153	0.417468979	0.789051263	1.530954478
0.357133561	0.446261263	0.437260725	0.040517309	0.446261263	0.768938166
0.848339616	0.780369849	0.599741366	0.088039164	0.848339616	2.036039798
0.978397173	0.220993234	0.233187278	0.489465678	0.978397173	1.987191012
0.322364406	0.274809585	0.517923038	0.543523424	0.543523424	0.789772449
0.257551052	0.853552871	0.228618892	0.298087354	0.853552871	1.115023727
0.144067399	0.440958781	0.050628003	0.80322701	0.80322701	0.846307288
0.567481553	0.732390376	0.823789838	0.393383635	0.823789838	1.749160901
0.829342846	0.36884911	0.046473028	0.58611461	0.829342846	1.534293938
0.77726602	0.067611585	0.717066355	0.186748937	0.77726602	1.429890479
0.502653625	0.816918576	0.719607293	0.689566228	0.816918576	1.657439808
0.947249924	0.38619493	0.29296218	0.603059896	0.947249924	1.957672852
0.068496856	0.351340436	0.342852208	0.683883248	0.683883248	0.809032911
0.954811881	0.596724577	0.881732195	0.478397104	0.954811881	2.392628879
0.848174533	0.762776171	0.464413027	0.048732036	0.848174533	1.921817763
0.355950517	0.517433711	0.680725968	0.130228241	0.680725968	1.159657302
0.23026646	0.652925695	0.865617319	0.894827733	0.894827733	1.513034165
0.675022182	0.154744515	0.539797809	0.204232856	0.675022182	1.214207879
0.866375795	0.965509857	0.523415678	0.899796837	0.965509857	2.221479872
0.510105278	0.148457493	0.711208497	0.68755603	0.711208497	1.077000121
0.106328772	0.331823081	0.802550969	0.291597315	0.802550969	1.080161712
0.955000305	0.127211418	0.313725082	0.607880738	0.955000305	1.906935299
0.49103359	0.530618114	0.089608231	0.312752526	0.530618114	0.819279851
0.051587781	0.814366987	0.270922197	0.029392026	0.814366987	1.037658379
0.159981683	0.382937404	0.726001941	0.746351167	0.746351167	1.049958605
0.295220628	0.750547115	0.371775047	0.518144629	0.750547115	1.116737023
0.103374006	0.65687179	0.797362084	0.961517497	0.961517497	1.495968342
0.957593358	0.569146328	0.612757062	0.390156047	0.957593358	2.223326829
0.127285352	0.26465931	0.925318284	0.278451764	0.925318284	1.186413943
0.913382389	0.440752885	0.411242063	0.307411524	0.913382389	1.928905903
0.776102128	0.025440924	0.520111665	0.054599393	0.776102128	1.391668763
0.24769892	0.977580044	0.364722468	0.714465769	0.977580044	1.395480205
0.189871221	0.503844172	0.834991707	0.356048026	0.834991707	1.291748494
0.914377376	0.120375829	0.907649131	0.387880091	0.914377376	1.859722379
0.306285874	0.354076856	0.780720967	0.195598647	0.780720967	1.150967229
0.521651229	0.219603513	0.733303544	0.64861492	0.733303544	1.166459583
0.933578879	0.290367514	0.703996136	0.565138271	0.933578879	2.009566009
0.914228335	0.564497577	0.633706979	0.526626547	0.914228335	2.107767836
0.883395954	0.60888229	0.942314241	0.881621232	0.942314241	2.296461106
0.750562883	0.346939541	0.352054574	0.956194272	0.956194272	1.641680566
0.09403018	0.573498181	0.61849087	0.947603499	0.947603499	1.311148563
0.38642201	0.946008502	0.99974947	0.632688834	0.99974947	2.094842937
0.799470106	0.546927263	0.435863836	0.098855573	0.799470106	1.677008372
0.394538088	0.838502962	0.462668579	0.784974018	0.838502962	1.38211224
0.123646478	0.896208398	0.301034306	0.168469041	0.896208398	1.181286323
0.118263786	0.207556464	0.431843618	0.403844345	0.431843618	0.535461875
0.70095484	0.067881644	0.625811651	0.062637044	0.70095484	1.234773652
0.36066301	0.366248192	0.833590777	0.23285297	0.833590777	1.268969698
0.352214273	0.771018317	0.151784186	0.620758479	0.771018317	1.012101599
0.196911544	0.151305459	0.137087265	0.470239991	0.470239991	0.529756199
0.730022102	0.025833877	0.802411788	0.757918966	0.802411788	1.356073464
0.615659522	0.423792038	0.279486161	0.50417136	0.615659522	1.113140179
0.330658504	0.278393447	0.993784863	0.084377883	0.993784863	1.379783104
0.352614223	0.507490195	0.630287924	0.331964473	0.630287924	1.074489655
0.016148139	0.788219587	0.058777772	0.085556082	0.788219587	0.834810141
0.070693984	0.042900564	0.323699045	0.02955685	0.323699045	0.342583556
0.642614675	0.740736696	0.6142103	0.160597626	0.740736696	1.608658425
0.10919805	0.988820137	0.813635289	0.571501511	0.988820137	1.805283309
0.940027143	0.850373491	0.773819554	0.49358262	0.940027143	2.481713807
0.687318951	0.92185968	0.450989809	0.653151517	0.92185968	1.810016341
0.037712983	0.711283922	0.931996155	0.691412332	0.931996155	1.596332304
0.030456973	0.612714729	0.385489721	0.323891356	0.612714729	0.849837586
0.276467206	0.946444964	0.740940145	0.024399983	0.946444964	1.724138149
0.96679274	0.218065704	0.852861901	0.601669364	0.96679274	2.087460871
0.752730255	0.280103781	0.767150565	0.39468083	0.767150565	1.548635175
0.400807545	0.297670851	0.43130894	0.796706652	0.796706652	1.08574144
0.249761136	0.372794457	0.448514908	0.239428135	0.448514908	0.678099405
0.920045141	0.777744412	0.552404494	0.581628236	0.920045141	2.196157712
0.712480841	0.916058227	0.54858463	0.558188973	0.916058227	1.92622264
0.68912269	0.246219888	0.552969133	0.826942572	0.826942572	1.437984652
0.019984259	0.33351032	0.042957526	0.427180223	0.427180223	0.441906372
0.469852117	0.640290973	0.625120855	0.562098296	0.640290973	1.261311225
0.268626047	0.050210026	0.398662776	0.154346179	0.398662776	0.490839598
0.163647138	0.537009231	0.623641474	0.227742058	0.623641474	0.985323089
0.310099087	0.89533961	0.914278602	0.587193491	0.914278602	1.829029892
0.267344876	0.486253726	0.618026579	0.660588848	0.660588848	1.032579858
0.517799118	0.387464409	0.087607873	0.341745368	0.517799118	0.819859978
0.082424154	0.385239779	0.60626316	0.434935716	0.60626316	0.846613587
0.813347287	0.372201201	0.216625562	0.234366889	0.813347287	1.555509391
0.302024094	0.605799264	0.001983673	0.566597338	0.605799264	0.698219524
0.653224712	0.03186735	0.73809532	0.159970846	0.73809532	1.188318987
0.97393816	0.14219562	0.561645308	0.167040162	0.97393816	2.002357201
0.419446043	0.793354072	0.112062124	0.097612559	0.793354072	1.058193996
0.054672553	0.089387029	0.960181401	0.520374428	0.960181401	1.048998252
0.826826781	0.409271504	0.293244993	0.212338579	0.826826781	1.630486126
0.983978143	0.413840667	0.258477379	0.588941061	0.983978143	2.059159581
0.956425885	0.57165895	0.809982218	0.629375946	0.956425885	2.334209944
0.223415337	0.927002386	0.99735348	0.669014831	0.99735348	1.971816949
0.03696732	0.414075974	0.976365161	0.600441751	0.976365161	1.382021098
0.36078991	0.376923842	0.127619887	0.595575213	0.595575213	0.77384755
0.442610231	0.806204191	0.297641768	0.150882058	0.806204191	1.242068048
0.071723136	0.605049952	0.163523444	0.016549034	0.605049952	0.709134012
0.817459813	0.026185426	0.261388211	0.828123797	0.828123797	1.503208904
0.438930223	0.41552141	0.84314692	0.846286368	0.846286368	1.389291706
0.431010037	0.017750407	0.082850115	0.726416778	0.726416778	0.913657053
0.447643649	0.558306724	0.382529802	0.584911591	0.584911591	0.998865389
0.241316057	0.206779226	0.843965588	0.39919878	0.843965588	1.076713579
0.020008418	0.081027811	0.63379699	0.58850301	0.63379699	0.68555251
0.345604867	0.845263978	0.053316319	0.824528339	0.845263978	1.009773065
0.189083468	0.826819479	0.168358117	0.703111811	0.826819479	1.001773807
0.100600396	0.619606847	0.509430647	0.454103299	0.619606847	0.945374004
0.527412553	0.89312056	0.203657938	0.763793662	0.89312056	1.353175653
0.565454034	0.44681433	0.724861891	0.751828256	0.751828256	1.3954452
0.336712156	0.09562032	0.317724811	0.740358038	0.740358038	0.884114063
0.951719885	0.195156157	0.382187419	0.863555341	0.951719885	1.932076852
0.719041302	0.832181007	0.112834556	0.548720379	0.832181007	1.443100175
0.080941971	0.583443121	0.101260115	0.917896404	0.917896404	0.983527524
0.26632057	0.291016437	0.755107121	0.084767314	0.755107121	1.045782351
0.29174055	0.770872748	0.66561008	0.185967483	0.770872748	1.369085968
0.537299985	0.853981268	0.269851826	0.906228337	0.906228337	1.425368015
0.533911123	0.288738858	0.127302286	0.523871023	0.533911123	0.855729327
0.109395078	0.131611217	0.568943484	0.563458879	0.568943484	0.655790111
0.448785145	0.539302698	0.437328986	0.844873453	0.844873453	1.282134262
0.998901341	0.522426469	0.750419672	0.151247472	0.998901341	2.38874433
0.983110136	0.818025054	0.600991714	0.238869536	0.983110136	2.441241956
0.756360402	0.745081764	0.528502516	0.896638205	0.896638205	1.862496849
0.094849074	0.452312216	0.276005784	0.09399653	0.452312216	0.58614935
0.668724682	0.310874157	0.174853899	0.747605512	0.747605512	1.249155771
0.669787473	0.686494202	0.027872116	0.089039771	0.686494202	1.154243506
0.962725493	0.645432087	0.227648056	0.831564022	0.962725493	2.036497228
0.966316886	0.207598586	0.586589659	0.034185476	0.966316886	2.021860394
0.081118104	0.696579431	0.770838871	0.958160886	0.958160886	1.501691535
0.418147494	0.059663878	0.115060117	0.218839882	0.418147494	0.599859754
0.623609113	0.460429272	0.931390239	0.747720944	0.931390239	1.749117896
0.750366728	0.195528103	0.062194717	0.432631759	0.750366728	1.325577769
0.143224327	0.360261232	0.596474235	0.766368473	0.766368473	1.001768223
0.003866754	0.057158737	0.520880708	0.557558792	0.557558792	0.587346627
0.061810388	0.614141138	0.564190028	0.578502016	0.614141138	0.964453967
0.476577642	0.369426161	0.79939395	0.921751076	0.921751076	1.444194363
0.672241393	0.41287373	0.281205715	0.106019727	0.672241393	1.240252337
0.52322072	0.075944324	0.464309852	0.914330112	0.914330112	1.223351732
0.090590446	0.552245047	0.114946079	0.983201661	0.983201661	1.054886693
0.276474998	0.489653024	0.099632261	0.325324508	0.489653024	0.614876686
0.784223475	0.694799816	0.81274284	0.071593808	0.81274284	1.992442875
0.143231821	0.721655918	0.275082716	0.344592386	0.721655918	0.940686342
0.960510977	0.853671754	0.202353877	0.903936793	0.960510977	2.055836103
0.297900294	0.592809059	0.182792615	0.722344669	0.722344669	0.919450372
0.026012472	0.574308249	0.324478173	0.95130698	0.95130698	1.13833412
0.132872633	0.58554408	0.176094333	0.983256088	0.983256088	1.104022219
0.920431512	0.437606436	0.490523741	0.312338424	0.920431512	1.982282027
0.870939971	0.072593496	0.752495353	0.803104962	0.870939971	1.684102673
0.60378673	0.971378025	0.468207644	0.540861881	0.971378025	1.790743056
0.514958948	0.486780381	0.236238156	0.151646867	0.514958948	0.895137765
0.747272687	0.677432297	0.660185891	0.740381246	0.747272687	1.7529204
0.308318623	0.80921096	0.440430025	0.668454913	0.80921096	1.260672137
0.924172562	0.927624491	0.501792665	0.907781304	0.927624491	2.247194581
0.668957749	0.014466362	0.119903339	0.086298874	0.668957749	1.118196785
0.739145066	0.268771546	0.492471294	0.710219401	0.739145066	1.417842766
0.634274769	0.420628405	0.671394418	0.587818698	0.671394418	1.356106464
0.769185345	0.951700784	0.046133325	0.539040468	0.951700784	1.587252001
0.276629751	0.271508295	0.425213491	0.416810167	0.425213491	0.6171865
0.287355424	0.364455108	0.761479772	0.630368104	0.761479772	1.121578104
0.767933907	0.314505977	0.585551744	0.280411042	0.767933907	1.541815917
0.952773689	0.156150485	0.529921505	0.20778636	0.952773689	1.943298891
0.992120233	0.476547897	0.098503238	0.33724079	0.992120233	2.023364301
0.427011927	0.464615656	0.37651227	0.560849896	0.560849896	0.918122578
0.722026009	0.291638699	0.526857026	0.674077436	0.722026009	1.396999464
0.910133265	0.173051247	0.274838263	0.622005508	0.910133265	1.78603693
0.514571729	0.85121764	0.216023165	0.928958002	0.928958002	1.377624796
0.079582965	0.945849607	0.966745756	0.410224163	0.966745756	1.887475297
0.154752332	0.227126892	0.025355942	0.966056407	0.966056407	0.995763708
0.008265709	0.762563942	0.195293242	0.594276545	0.762563942	0.911555849
0.301671194	0.231588254	0.153866403	0.064675465	0.301671194	0.428310354
0.505446709	0.819547618	0.731791026	0.9365813	0.9365813	1.791795268
0.394748647	0.885051142	0.088430784	0.715629831	0.885051142	1.119143403
0.427956313	0.968748197	0.648347327	0.857185611	0.968748197	1.779980108
0.399330406	0.369294537	0.650899131	0.745132514	0.745132514	1.144970779
0.497210019	0.395257775	0.042988831	0.628862358	0.628862358	0.893071831
0.37135363	0.737889201	0.166574989	0.366721781	0.737889201	0.998706604
0.071685606	0.792654841	0.830076373	0.056524355	0.830076373	1.493179255
0.111422633	0.941290656	0.498720343	0.756579257	0.941290656	1.423146457
0.893227851	0.334249588	0.744967772	0.354856745	0.893227851	1.940089016
0.590062123	0.499043803	0.532492919	0.65994952	0.65994952	1.273860121
0.901702252	0.706910077	0.30146911	0.208391468	0.901702252	1.927880755
0.494832893	0.487168703	0.385243923	0.373367787	0.494832893	0.927371267
0.071441732	0.306001083	0.018806498	0.754769153	0.754769153	0.765627883
0.375619507	0.728200343	0.632346632	0.846216048	0.846216048	1.447781096
0.727261602	0.446375469	0.161630356	0.785906497	0.785906497	1.386963761
0.329827182	0.158244802	0.575937862	0.872529698	0.872529698	1.072454841
0.96819685	0.338647058	0.170481572	0.018031483	0.96819685	1.963335074
0.608085948	0.581486341	0.827497972	0.035119104	0.827497972	1.678445259
0.409190147	0.309510522	0.804207674	0.406862132	0.804207674	1.220554987
0.686950203	0.094509858	0.05861368	0.689760726	0.689760726	1.167200879
0.220483864	0.918002589	0.252923478	0.299663891	0.918002589	1.198800131
0.519776297	0.583588891	0.771084471	0.926425259	0.926425259	1.646588988
0.514241812	0.628230419	0.93292633	0.547601442	0.93292633	1.783463671
0.766856951	0.702963377	0.436542841	0.20104885	0.766856951	1.661800165
0.88125345	0.433007306	0.474921269	0.390488396	0.88125345	1.863505471
0.917534306	0.794495985	0.464814636	0.174237124	0.917534306	2.128696869
0.937040613	0.834652242	0.480119264	0.671659787	0.937040613	2.215818345
0.153962373	0.307218644	0.830772485	0.363821382	0.830772485	1.109705694
0.999602547	0.699661763	0.028574127	0.619767248	0.999602547	2.018800023
0.304553	0.96160611	0.494502382	0.853350598	0.96160611	1.529875151
0.019482153	0.047643455	0.162484093	0.212507116	0.212507116	0.220627974
0.01783287	0.494837487	0.098825598	0.444425123	0.494837487	0.544058109
0.047699869	0.309495062	0.43505837	0.428659218	0.43505837	0.571982065
0.311354376	0.513671068	0.12563682	0.353372578	0.513671068	0.675148616
0.105585534	0.732620581	0.377706039	0.164984241	0.732620581	1.020484105
0.177288361	0.629480577	0.233752759	0.012606474	0.629480577	0.808054562
0.812359287	0.527821397	0.60474687	0.079569086	0.812359287	1.791485235
0.595037403	0.359069912	0.946700592	0.645342014	0.946700592	1.6407018
0.099353368	0.100198999	0.52829636	0.071621398	0.52829636	0.591102218
0.008378965	0.183454151	0.926729375	0.399292341	0.926729375	1.096811933
0.761753203	0.909756059	0.560941249	0.450541983	0.909756059	2.000343701
0.268071529	0.742788219	0.446604565	0.979326722	0.979326722	1.382921676
0.270555702	0.001973007	0.511819868	0.47984127	0.511819868	0.586030079
0.241803797	0.215984085	0.796404574	0.701964653	0.796404574	1.026884363
0.32039175	0.129618356	0.104398496	0.017223634	0.32039175	0.436574584
0.90606393	0.472990774	0.916751469	0.478724264	0.916751469	2.171318301
0.320995664	0.486771625	0.28446805	0.325586862	0.486771625	0.728280817
0.113883074	0.207685267	0.136272652	0.209580453	0.209580453	0.25085163
0.151663037	0.395832817	0.861214203	0.252793829	0.861214203	1.225112724
0.401401147	0.163092549	0.771836475	0.64042245	0.771836475	1.058840134
0.050119135	0.566800189	0.190666631	0.834520868	0.834520868	0.945102678
0.581149817	0.920179498	0.610329176	0.104215115	0.920179498	1.819527003
0.388877365	0.757091151	0.619272664	0.923366136	0.923366136	1.543437594
0.571706445	0.877447196	0.7082135	0.142677733	0.877447196	1.825715405
0.745240349	0.907835254	0.75921757	0.710495542	0.907835254	2.152462907
0.05022347	0.641151	0.81131446	0.236887785	0.81131446	1.334011934
0.885038063	0.154033613	0.268609545	0.587554548	0.885038063	1.709705335
0.903213986	0.606531668	0.797041757	0.532522497	0.903213986	2.202440556
0.223384483	0.21741704	0.092881514	0.840523778	0.840523778	0.910618429
0.548991608	0.020570478	0.321733518	0.130214608	0.548991608	0.857001606
0.687714458	0.427786499	0.025877793	0.549649973	0.687714458	1.171735803
0.05532978	0.821593319	0.876391125	0.632254626	0.876391125	1.599489604
0.83881188	0.163252663	0.405209993	0.542083318	0.83881188	1.608568861
0.002011205	0.540664889	0.784100372	0.84690321	0.84690321	1.270842795
0.771427291	0.758391412	0.151748552	0.872892204	0.872892204	1.583077069
0.579106914	0.624590969	0.440695503	0.161733575	0.624590969	1.235210218
0.614981012	0.192683985	0.737487011	0.478705974	0.737487011	1.257790592
0.490240195	0.466307542	0.893177022	0.852719819	0.893177022	1.550007653
0.088520987	0.50988618	0.148897688	0.075409244	0.50988618	0.593643019
0.943611012	0.82876523	0.210408585	0.969270269	0.969270269	2.034051331
0.755409308	0.296792044	0.925843118	0.974860702	0.974860702	1.820286796
0.77032886	0.650221807	0.522858127	0.564652589	0.77032886	1.703709169
0.532766017	0.283620688	0.334614943	0.084905642	0.532766017	0.911509367
0.85941282	0.058927551	0.686582947	0.507781377	0.85941282	1.638461868
0.202311416	0.290327949	0.538198865	0.759827651	0.759827651	0.957011733
0.580862866	0.926739287	0.582155445	0.499794995	0.926739287	1.803647278
0.820171086	0.940836243	0.457845292	0.361780272	0.940836243	2.044274297
0.396402168	0.397566311	0.086621602	0.926541344	0.926541344	1.118113854
0.992115057	0.518939211	0.637646394	0.461776584	0.992115057	2.30730706
0.690487441	0.696375826	0.725130189	0.264202345	0.725130189	1.70686623
0.746983659	0.113996975	0.536462685	0.649218209	0.746983659	1.366123369
0.086926513	0.485753845	0.901971607	0.491959554	0.901971607	1.347664002
0.032290195	0.697365206	0.103970243	0.126341622	0.697365206	0.770913093
0.31910277	0.021299147	0.066424914	0.955048813	0.955048813	1.058290185
0.586885232	0.159505552	0.475117691	0.066555664	0.586885232	1.007103416
0.946376829	0.903998764	0.43238729	0.660229456	0.946376829	2.232883507
0.765068999	0.647344181	0.607409318	0.183927707	0.765068999	1.74360246
0.627904487	0.777498566	0.892516057	0.960289848	0.960289848	2.048483848
0.842053341	0.88698832	0.761541197	0.51393246	0.88698832	2.271520297
0.758906799	0.065139816	0.995138514	0.762756984	0.995138514	1.635901183
0.160342759	0.494002726	0.655393849	0.472627119	0.655393849	1.004869997
0.402337675	0.930102014	0.755722158	0.752479248	0.930102014	1.79487632
0.946505849	0.697862721	0.884021199	0.680760119	0.946505849	2.459304611
0.768904936	0.48582333	0.143278122	0.184189873	0.768904936	1.42972759
0.897159062	0.760052016	0.192174685	0.044830232	0.897159062	1.8481162
0.147119386	0.966522607	0.591393722	0.83243644	0.966522607	1.559762124
0.370164052	0.343723325	0.937795381	0.49749091	0.937795381	1.397158952
0.638356922	0.425644031	0.543448431	0.726381377	0.726381377	1.365196517
0.447607134	0.225023681	0.394890483	0.942645641	0.942645641	1.231857498
0.765269099	0.367638178	0.111927153	0.290505216	0.765269099	1.392054586
0.405758574	0.394771925	0.826524052	0.15964616	0.826524052	1.317452563
0.229410853	0.018711659	0.040330206	0.892616697	0.892616697	0.946000682
0.698968893	0.898694092	0.470891675	0.15439778	0.898694092	1.810439172
0.360792466	0.116608341	0.683590774	0.781351415	0.781351415	0.991235005
0.085115219	0.101397211	0.120259946	0.513922314	0.513922314	0.533360937
0.090739806	0.3797494	0.592993536	0.794526413	0.794526413	1.027949065
0.445200652	0.83216244	0.965299744	0.721263554	0.965299744	1.966789555
0.364461695	0.94269653	0.667706338	0.375155668	0.94269653	1.704973305
0.053865677	0.103845005	0.240084412	0.298257572	0.298257572	0.32609065
0.238876602	0.618672306	0.392165149	0.375835836	0.618672306	0.918356054
0.152181914	0.030729083	0.73402937	0.333521926	0.73402937	0.779744754
0.235282461	0.689671126	0.43814292	0.38387541	0.689671126	1.047203484
0.644781607	0.604183359	0.317581065	0.321119638	0.644781607	1.252402121
0.127852225	0.622083247	0.800417259	0.831505832	0.831505832	1.345778191
0.134864756	0.136047759	0.155863126	0.210910645	0.210910645	0.250303976
0.134699294	0.464197903	0.50972112	0.773121012	0.773121012	1.027876387
0.161875889	0.116956331	0.869618243	0.039732419	0.869618243	0.997529406
0.72823706	0.968096479	0.21180704	0.366105106	0.968096479	1.703475345
0.911767805	0.301569244	0.148085736	0.09043818	0.911767805	1.787746437
0.317981443	0.775674474	0.970631959	0.883789417	0.970631959	1.824638591
0.055102922	0.520430625	0.351560286	0.019458535	0.520430625	0.706429696
0.19174713	0.042672047	0.512914563	0.179695075	0.512914563	0.571568639
0.402445319	0.539896861	0.212283561	0.850381596	0.850381596	1.126955058
0.140667971	0.950233379	0.577849255	0.285093494	0.950233379	1.519112507
0.212316182	0.57297218	0.511531446	0.77533718	0.77533718	1.113508629
0.952383623	0.336775424	0.746638916	0.72040587	0.952383623	2.110867825
0.525608277	0.856534143	0.668425633	0.071369121	0.856534143	1.70532758
0.014485377	0.378700205	0.349293852	0.201834878	0.378700205	0.511187685
0.586675398	0.569335869	0.217088975	0.335286307	0.586675398	1.054459961
0.035242081	0.354018729	0.299668253	0.469154546	0.469154546	0.576484724
0.960555033	0.632151657	0.228569912	0.043473412	0.960555033	2.027711853
0.226154584	0.900602791	0.46347046	0.000242245	0.900602791	1.369151476
0.743528768	0.575400419	0.106107627	0.516428649	0.743528768	1.35741817
0.538844297	0.060333967	0.979486757	0.207525479	0.979486757	1.328936255
0.80356114	0.106377459	0.231941382	0.311445103	0.80356114	1.473944981
0.049138872	0.657780218	0.05431795	0.622392567	0.657780218	0.695924119
0.353072501	0.305156554	0.169492825	0.012775169	0.353072501	0.529454538
0.240904904	0.797918888	0.549553528	0.650394599	0.797918888	1.2944532
0.611869525	0.579002567	0.175048938	0.308898473	0.611869525	1.087607626
0.039460525	0.942843758	0.12126991	0.343547836	0.942843758	1.058739469
0.724948471	0.982959827	0.307496777	0.000967027	0.982959827	1.810767091
0.516980039	0.644264353	0.303901978	0.039403032	0.644264353	1.107325925
0.003614362	0.54360284	0.307334987	0.738748012	0.738748012	0.905829248
0.715813933	0.865832807	0.724824663	0.779750703	0.865832807	2.005799366
0.994997248	0.63480066	0.896848725	0.531204927	0.994997248	2.554336933
0.771613361	0.840949827	0.753586041	0.229176857	0.840949827	2.070065057
0.701599107	0.310936642	0.048469923	0.11090562	0.701599107	1.20891149
0.030428236	0.122610859	0.644664046	0.996202358	0.996202358	1.076171048
0.245915939	0.166918568	0.311943164	0.432430628	0.432430628	0.544974383
0.888704478	0.880988556	0.904363646	0.585377364	0.904363646	2.490893319
0.808996946	0.439755968	0.280651351	0.862175386	0.862175386	1.640069551
0.539403674	0.66140254	0.761509324	0.198596415	0.761509324	1.556129849
0.991534166	0.91546451	0.761426139	0.834989802	0.991534166	2.671732777
0.730886308	0.980119264	0.861611	0.159864641	0.980119264	2.358795598
0.145327375	0.779590942	0.152920426	0.361878009	0.779590942	0.919926367
0.536281585	0.773021806	0.446302174	0.583156911	0.773021806	1.405621057
0.018482381	0.007832093	0.270608964	0.226443632	0.270608964	0.273069997
0.612023201	0.61231053	0.111737996	0.055586028	0.61231053	1.055301279
0.790581344	0.855943179	0.388089031	0.520210669	0.855943179	1.8131442
0.687985461	0.229353326	0.056117685	0.052582338	0.687985461	1.174180232
0.598478779	0.657735973	0.752100325	0.319984652	0.752100325	1.604960614
0.558467663	0.249596421	0.759926105	0.324553628	0.759926105	1.261487071
0.062363581	0.940383317	0.168654593	0.026233218	0.940383317	1.102872499
0.179846585	0.680536765	0.311228036	0.612242701	0.680536765	0.92468368
0.411252522	0.194263902	0.90676322	0.867460822	0.90676322	1.252043219
0.914708114	0.365974881	0.014124427	0.704231894	0.914708114	1.756568233
0.536932929	0.571125005	0.630065992	0.015698667	0.630065992	1.278209406
0.691523278	0.888550703	0.887418207	0.972655914	0.972655914	2.239376431
0.891804887	0.559449059	0.605725941	0.704924121	0.891804887	2.025993652
0.316295463	0.65051584	0.036207235	0.483726312	0.65051584	0.77411204
0.332874996	0.367793435	0.49854078	0.94561412	0.94561412	1.23977991
0.255652132	0.932128694	0.414262471	0.45338275	0.932128694	1.383632643
0.762765842	0.148968273	0.248559788	0.340049433	0.762765842	1.381605094
0.60758099	0.578543688	0.641812814	0.479894655	0.641812814	1.382284227
0.746519798	0.539758194	0.634289453	0.973864037	0.973864037	1.873518775
0.205803756	0.591787634	0.268853573	0.1820059	0.591787634	0.79324704
0.430778036	0.761489368	0.697975175	0.31214806	0.761489368	1.478559759
0.547058013	0.262542438	0.255187282	0.047436543	0.547058013	0.913327974
0.775054812	0.654716719	0.257336584	0.558018962	0.775054812	1.544247339
0.381660833	0.237837997	0.102369824	0.111915586	0.381660833	0.551673259
0.878100625	0.804913607	0.339520794	0.934204091	0.934204091	1.978549705
0.905979398	0.490067244	0.340798378	0.465810114	0.905979398	1.893792188
0.228586772	0.797143996	0.090012415	0.428178199	0.797143996	0.921148765
0.267261358	0.940164936	0.515959477	0.208872796	0.940164936	1.496680578
0.923648386	0.99882572	0.221880717	0.139141792	0.99882572	2.073572228
0.461832852	0.767401013	0.357525547	0.951850146	0.951850146	1.439505196
0.203439973	0.872905031	0.602251942	0.90264361	0.90264361	1.469740183
0.278413849	0.576864312	0.390491767	0.057273754	0.576864312	0.879639348
0.560271018	0.756156581	0.300240848	0.461884604	0.756156581	1.297089288
0.711654461	0.72148924	0.96433927	0.663416412	0.96433927	2.166551748
0.928020918	0.555955302	0.316739919	0.673782294	0.928020918	1.965336979
0.273992104	0.265400366	0.430389943	0.18767995	0.430389943	0.619687264
0.219964018	0.901456979	0.559422822	0.573152959	0.901456979	1.454136756
0.986052444	0.003504466	0.622346266	0.496501171	0.986052444	1.960532857
0.343054918	0.791336455	0.767974419	0.320199413	0.791336455	1.516749287
0.880000106	0.136199398	0.958930326	0.345667127	0.958930326	1.863936245
0.388690273	0.812776044	0.056321439	0.708318221	0.812776044	1.00963289
0.212761414	0.621637581	0.326686226	0.291180303	0.621637581	0.869985435
